Atom     Average OP     OP stem
M_G1_M M_G1H1_M -0.17648919522824003 0.0028704105032333416
M_G1_M M_G1H2_M -0.026162083063482874 0.0023547197414922403
M_G1C3_M M_G1C3H1_M -0.2548642803705879 0.0011938541920950717
M_G1C3_M M_G1C3H2_M -0.2387682356631188 0.0013990741010253501
M_G1C4_M M_G1C4H1_M -0.21013576297069272 0.0009982132354008763
M_G1C4_M M_G1C4H2_M -0.21883749220463244 0.000924353700933669
M_G1C5_M M_G1C5H1_M -0.2474303301995645 0.0007986853877780826
M_G1C5_M M_G1C5H2_M -0.2499622397198515 0.0008528449418647899
M_G1C6_M M_G1C6H1_M -0.253677574636288 0.0007601332766796856
M_G1C6_M M_G1C6H2_M -0.25539920902457197 0.0008536863630144362
M_G1C7_M M_G1C7H1_M -0.26733105217472475 0.0007500633103785036
M_G1C7_M M_G1C7H2_M -0.26853602333495274 0.0007892087551899992
M_G1C8_M M_G1C8H1_M -0.26412301640797364 0.0007612547177173912
M_G1C8_M M_G1C8H2_M -0.264276361013164 0.000752588897372042
M_G1C9_M M_G1C9H1_M -0.2654729755450524 0.0008003798815146798
M_G1C9_M M_G1C9H2_M -0.2659846052442474 0.0006888064358558372
M_G1C10_M M_G1C10H1_M -0.25375638728677585 0.0007558645041595715
M_G1C10_M M_G1C10H2_M -0.2534108574036332 0.0007997142454233786
M_G1C11_M M_G1C11H1_M -0.24678637758030636 0.0006661165371622164
M_G1C11_M M_G1C11H2_M -0.24660185169391177 0.0007568047326362872
M_G1C12_M M_G1C12H1_M -0.22779456132217135 0.0006871439583582553
M_G1C12_M M_G1C12H2_M -0.22723816647904588 0.0006890007869295668
M_G1C13_M M_G1C13H1_M -0.2131398465049914 0.0006933927242586608
M_G1C13_M M_G1C13H2_M -0.212804685931183 0.0006816867536031753
M_G1C14_M M_G1C14H1_M -0.1859417895331603 0.000654445938789887
M_G1C14_M M_G1C14H2_M -0.18566553857146945 0.000680427059889068
M_G1C15_M M_G1C15H1_M -0.16085243089073997 0.0007055917702456849
M_G1C15_M M_G1C15H2_M -0.16128896786258842 0.0005893608838300549
M_G1C16_M M_G1C16H1_M -0.12056975616548796 0.0006126867502176767
M_G1C16_M M_G1C16H2_M -0.11989148810089104 0.0006402689454704573
M_G1C17_M M_G1C17H1_M -0.03882452796034465 0.0005423745444208219
M_G1C17_M M_G1C17H2_M -0.0382627225769693 0.0005886181209332016
M_G1C17_M M_G1C17H3_M -0.03891410296142374 0.0005653354430830763
M_G2_M M_G2H1_M -0.196255262374972 0.0022545548528590535
M_G2C3_M M_G2C3H1_M -0.1389325583251032 0.0013876820992019786
M_G2C3_M M_G2C3H2_M -0.09782562867984994 0.0016832414827684012
M_G2C4_M M_G2C4H1_M -0.2339522292762751 0.0010923581549307005
M_G2C4_M M_G2C4H2_M -0.23399403389295598 0.001051461628537926
M_G2C5_M M_G2C5H1_M -0.23644983785487136 0.0009252315806323994
M_G2C5_M M_G2C5H2_M -0.23750717193077786 0.0008775608217729362
M_G2C6_M M_G2C6H1_M -0.253377583417628 0.0008977261801848871
M_G2C6_M M_G2C6H2_M -0.2509964549197058 0.0009298456259651183
M_G2C7_M M_G2C7H1_M -0.22950345802021113 0.0009125008022389846
M_G2C7_M M_G2C7H2_M -0.23173836364072553 0.0009231853023511274
M_G2C8_M M_G2C8H1_M -0.22150856062252028 0.0008826002482255008
M_G2C8_M M_G2C8H2_M -0.2203604676810924 0.0008681044081988292
M_G2C9_M M_G2C9H1_M -0.1320249835106567 0.0008900703975596071
M_G2C9_M M_G2C9H2_M -0.1306858681021191 0.0008168692215726829
M_G2C10_M M_G2C10H1_M -0.079699570773352 0.0009163990685324211
M_G2C11_M M_G2C11H1_M -0.07359409079813889 0.0009292808417583283
M_G2C12_M M_G2C12H1_M -0.11667825293945361 0.0008714042283629452
M_G2C12_M M_G2C12H2_M -0.11679183523460808 0.0009087967649008802
M_G2C13_M M_G2C13H1_M -0.17647855954103786 0.0008142217544297838
M_G2C13_M M_G2C13H2_M -0.17598505945036244 0.0007987994311888398
M_G2C14_M M_G2C14H1_M -0.18435323676152088 0.0007296226193329596
M_G2C14_M M_G2C14H2_M -0.1849860879854484 0.0007870438837651617
M_G2C15_M M_G2C15H1_M -0.18959735434930683 0.0007695976740970409
M_G2C15_M M_G2C15H2_M -0.18967206435549536 0.0007393971480220289
M_G2C16_M M_G2C16H1_M -0.17107084078993928 0.0007061978180784855
M_G2C16_M M_G2C16H2_M -0.17188395406255552 0.0007040786039896637
M_G2C17_M M_G2C17H1_M -0.15380505657561605 0.0006559406578545884
M_G2C17_M M_G2C17H2_M -0.153598863796817 0.0006530041223617934
M_G2C18_M M_G2C18H1_M -0.11668238577940887 0.0006800029658517568
M_G2C18_M M_G2C18H2_M -0.11668324744382248 0.0006280931272432776
M_G2C19_M M_G2C19H1_M -0.03971460166329545 0.0005352846525519439
M_G3_M M_G3H1_M -0.21371807429585724 0.001453678880586692
M_G3_M M_G3H2_M -0.202677753892701 0.0021600137213220586
M_G3C4_M M_G3C4H1_M 0.051665828026671266 0.0011478902980485894
M_G3C4_M M_G3C4H2_M 0.07670602876816052 0.0012342181452438727
M_G3C5_M M_G3C5H1_M -0.013372195402575232 0.0009474208894866894
M_G3C5_M M_G3C5H2_M -0.0032812944507500403 0.0010632202474986916
